POS	iHS	pop	bigpop	gene	x
4037394	0.521822	ITU	SAS	ADCY9	4037394
4037525	0.876468	ITU	SAS	ADCY9	4037525
4037568	-0.600731	ITU	SAS	ADCY9	4037568
4037918	0.0623827	ITU	SAS	ADCY9	4037918
4038040	0.12431	ITU	SAS	ADCY9	4038040
4038359	-0.902655	ITU	SAS	ADCY9	4038359
4038387	0.202298	ITU	SAS	ADCY9	4038387
4038906	0.297982	ITU	SAS	ADCY9	4038906
4039351	0.297865	ITU	SAS	ADCY9	4039351
4039379	-0.896493	ITU	SAS	ADCY9	4039379
4039383	0.76761	ITU	SAS	ADCY9	4039383
4039593	-0.715972	ITU	SAS	ADCY9	4039593
4039968	1.01657	ITU	SAS	ADCY9	4039968
4040219	0.311023	ITU	SAS	ADCY9	4040219
4040360	0.184867	ITU	SAS	ADCY9	4040360
4041332	0.644013	ITU	SAS	ADCY9	4041332
4041760	1.08479	ITU	SAS	ADCY9	4041760
4041995	-0.989078	ITU	SAS	ADCY9	4041995
4042449	-0.0541201	ITU	SAS	ADCY9	4042449
4042470	1.02748	ITU	SAS	ADCY9	4042470
4042810	0.124445	ITU	SAS	ADCY9	4042810
4043175	0.393978	ITU	SAS	ADCY9	4043175
4043241	0.652372	ITU	SAS	ADCY9	4043241
4043980	0.701428	ITU	SAS	ADCY9	4043980
4045272	-0.721779	ITU	SAS	ADCY9	4045272
4045367	1.04875	ITU	SAS	ADCY9	4045367
4045499	1.53055	ITU	SAS	ADCY9	4045499
4046952	-0.166271	ITU	SAS	ADCY9	4046952
4047118	-0.027978	ITU	SAS	ADCY9	4047118
4047217	0.910106	ITU	SAS	ADCY9	4047217
4047746	0.168181	ITU	SAS	ADCY9	4047746
4048020	0.362836	ITU	SAS	ADCY9	4048020
4048218	-1.4202	ITU	SAS	ADCY9	4048218
4048602	0.346112	ITU	SAS	ADCY9	4048602
4048634	0.503775	ITU	SAS	ADCY9	4048634
4049365	-0.224312	ITU	SAS	ADCY9	4049365
4049439	-0.224312	ITU	SAS	ADCY9	4049439
4049840	0.263476	ITU	SAS	ADCY9	4049840
4050383	-1.48468	ITU	SAS	ADCY9	4050383
4051261	0.368791	ITU	SAS	ADCY9	4051261
4051513	0.129656	ITU	SAS	ADCY9	4051513
4052345	-1.75768	ITU	SAS	ADCY9	4052345
4052486	-0.288842	ITU	SAS	ADCY9	4052486
4052717	0.332811	ITU	SAS	ADCY9	4052717
4053570	0.221919	ITU	SAS	ADCY9	4053570
4054690	0.317185	ITU	SAS	ADCY9	4054690
4055431	-0.682998	ITU	SAS	ADCY9	4055431
4056927	-2.1104	ITU	SAS	ADCY9	4056927
4057133	0.235126	ITU	SAS	ADCY9	4057133
4057603	0.607008	ITU	SAS	ADCY9	4057603
4057637	-0.068157	ITU	SAS	ADCY9	4057637
4057895	0.269644	ITU	SAS	ADCY9	4057895
4058769	-0.302619	ITU	SAS	ADCY9	4058769
4059439	0.618396	ITU	SAS	ADCY9	4059439
4060301	-0.219292	ITU	SAS	ADCY9	4060301
4060335	0.490338	ITU	SAS	ADCY9	4060335
4060661	0.0259084	ITU	SAS	ADCY9	4060661
4060980	0.0228471	ITU	SAS	ADCY9	4060980
4061616	-0.209712	ITU	SAS	ADCY9	4061616
4062436	0.538183	ITU	SAS	ADCY9	4062436
4062592	0.431754	ITU	SAS	ADCY9	4062592
4063213	0.355178	ITU	SAS	ADCY9	4063213
4063551	-2.06322	ITU	SAS	ADCY9	4063551
4064326	1.00934	ITU	SAS	ADCY9	4064326
4064368	0.502807	ITU	SAS	ADCY9	4064368
4064798	0.907239	ITU	SAS	ADCY9	4064798
4064996	0.285087	ITU	SAS	ADCY9	4064996
4065065	1.09697	ITU	SAS	ADCY9	4065065
4065412	-2.04415	ITU	SAS	ADCY9	4065412
4065495	0.490122	ITU	SAS	ADCY9	4065495
4065583	0.909515	ITU	SAS	ADCY9	4065583
4065677	2.25339	ITU	SAS	ADCY9	4065677
4065736	2.37012	ITU	SAS	ADCY9	4065736
4065992	2.25551	ITU	SAS	ADCY9	4065992
4066061	-1.49024	ITU	SAS	ADCY9	4066061
4066191	-2.00657	ITU	SAS	ADCY9	4066191
4066435	-1.73837	ITU	SAS	ADCY9	4066435
4068237	0.262378	ITU	SAS	ADCY9	4068237
4068342	0.639577	ITU	SAS	ADCY9	4068342
4068374	-1.92769	ITU	SAS	ADCY9	4068374
4068563	-1.92752	ITU	SAS	ADCY9	4068563
4069844	0.496163	ITU	SAS	ADCY9	4069844
4069987	-2.03016	ITU	SAS	ADCY9	4069987
4070085	0.900723	ITU	SAS	ADCY9	4070085
4070333	-0.0347791	ITU	SAS	ADCY9	4070333
4070433	-0.115717	ITU	SAS	ADCY9	4070433
4071656	0.923625	ITU	SAS	ADCY9	4071656
4071929	1.65888	ITU	SAS	ADCY9	4071929
4073152	1.14734	ITU	SAS	ADCY9	4073152
4073670	1.06644	ITU	SAS	ADCY9	4073670
4074304	-1.05123	ITU	SAS	ADCY9	4074304
4074908	-1.05145	ITU	SAS	ADCY9	4074908
4075152	1.69638	ITU	SAS	ADCY9	4075152
4075912	0.95539	ITU	SAS	ADCY9	4075912
4076047	0.996549	ITU	SAS	ADCY9	4076047
4076094	-0.32492	ITU	SAS	ADCY9	4076094
4076136	1.00433	ITU	SAS	ADCY9	4076136
4076596	0.941663	ITU	SAS	ADCY9	4076596
4076676	1.5487	ITU	SAS	ADCY9	4076676
4076752	0.874316	ITU	SAS	ADCY9	4076752
4077138	2.1998	ITU	SAS	ADCY9	4077138
4077178	1.64647	ITU	SAS	ADCY9	4077178
4077316	2.04792	ITU	SAS	ADCY9	4077316
4077442	2.09756	ITU	SAS	ADCY9	4077442
4077818	0.709744	ITU	SAS	ADCY9	4077818
4078513	0.301091	ITU	SAS	ADCY9	4078513
4078744	-1.69986	ITU	SAS	ADCY9	4078744
4086861	2.10787	ITU	SAS	ADCY9	4086861
4087512	1.85162	ITU	SAS	ADCY9	4087512
4087976	2.1236	ITU	SAS	ADCY9	4087976
4091808	-0.398742	ITU	SAS	ADCY9	4091808
4092145	1.44066	ITU	SAS	ADCY9	4092145
4093287	0.0618246	ITU	SAS	ADCY9	4093287
4094328	1.32192	ITU	SAS	ADCY9	4094328
4094479	-1.06623	ITU	SAS	ADCY9	4094479
4094794	1.29772	ITU	SAS	ADCY9	4094794
4094924	0.311245	ITU	SAS	ADCY9	4094924
4095821	-0.65474	ITU	SAS	ADCY9	4095821
4095822	-0.65474	ITU	SAS	ADCY9	4095822
4096394	1.18372	ITU	SAS	ADCY9	4096394
4096511	-1.13838	ITU	SAS	ADCY9	4096511
4097222	1.18536	ITU	SAS	ADCY9	4097222
4100900	1.16389	ITU	SAS	ADCY9	4100900
4102450	0.8086	ITU	SAS	ADCY9	4102450
4103871	0.142273	ITU	SAS	ADCY9	4103871
4104299	0.30105	ITU	SAS	ADCY9	4104299
4104512	-1.31341	ITU	SAS	ADCY9	4104512
4104586	0.822996	ITU	SAS	ADCY9	4104586
4106786	-0.189131	ITU	SAS	ADCY9	4106786
4106788	0.534207	ITU	SAS	ADCY9	4106788
4106789	1.41769	ITU	SAS	ADCY9	4106789
4107142	0.412129	ITU	SAS	ADCY9	4107142
4107990	0.467908	ITU	SAS	ADCY9	4107990
4108115	0.623193	ITU	SAS	ADCY9	4108115
4108528	0.105901	ITU	SAS	ADCY9	4108528
4108907	-0.0937348	ITU	SAS	ADCY9	4108907
4109409	-0.10119	ITU	SAS	ADCY9	4109409
4109534	-0.185498	ITU	SAS	ADCY9	4109534
4109594	0.413307	ITU	SAS	ADCY9	4109594
4109664	0.413307	ITU	SAS	ADCY9	4109664
4110036	-0.123281	ITU	SAS	ADCY9	4110036
4110193	0.848991	ITU	SAS	ADCY9	4110193
4110766	-0.0576286	ITU	SAS	ADCY9	4110766
4111525	0.682327	ITU	SAS	ADCY9	4111525
4113236	-0.256986	ITU	SAS	ADCY9	4113236
4114709	-0.013224	ITU	SAS	ADCY9	4114709
4115028	-0.316086	ITU	SAS	ADCY9	4115028
4115493	0.470135	ITU	SAS	ADCY9	4115493
4118391	0.495605	ITU	SAS	ADCY9	4118391
4118462	0.50639	ITU	SAS	ADCY9	4118462
4118690	-2.26072	ITU	SAS	ADCY9	4118690
4118878	0.531933	ITU	SAS	ADCY9	4118878
4120076	-0.0363708	ITU	SAS	ADCY9	4120076
4120121	0.892267	ITU	SAS	ADCY9	4120121
4120857	-0.349478	ITU	SAS	ADCY9	4120857
4121921	0.635703	ITU	SAS	ADCY9	4121921
4122223	0.623686	ITU	SAS	ADCY9	4122223
4122923	-0.354931	ITU	SAS	ADCY9	4122923
4123323	0.332067	ITU	SAS	ADCY9	4123323
4123420	0.332067	ITU	SAS	ADCY9	4123420
4123633	0.336768	ITU	SAS	ADCY9	4123633
4124107	0.0800958	ITU	SAS	ADCY9	4124107
4124108	1.16595	ITU	SAS	ADCY9	4124108
4124300	0.209649	ITU	SAS	ADCY9	4124300
4124590	-0.0149531	ITU	SAS	ADCY9	4124590
4126201	1.11281	ITU	SAS	ADCY9	4126201
4126202	-0.356917	ITU	SAS	ADCY9	4126202
4126531	-1.21362	ITU	SAS	ADCY9	4126531
4126976	1.93465	ITU	SAS	ADCY9	4126976
4127276	2.11064	ITU	SAS	ADCY9	4127276
4128516	1.84583	ITU	SAS	ADCY9	4128516
4128563	0.993826	ITU	SAS	ADCY9	4128563
4128581	1.88344	ITU	SAS	ADCY9	4128581
4128631	1.68959	ITU	SAS	ADCY9	4128631
4128641	-0.506331	ITU	SAS	ADCY9	4128641
4128843	-0.990691	ITU	SAS	ADCY9	4128843
4128953	-0.425851	ITU	SAS	ADCY9	4128953
4129915	2.06629	ITU	SAS	ADCY9	4129915
4130204	2.02468	ITU	SAS	ADCY9	4130204
4130444	-1.83711	ITU	SAS	ADCY9	4130444
4131838	-0.956772	ITU	SAS	ADCY9	4131838
4131883	-1.81231	ITU	SAS	ADCY9	4131883
4131898	1.4539	ITU	SAS	ADCY9	4131898
4132684	0.112469	ITU	SAS	ADCY9	4132684
4132777	1.09712	ITU	SAS	ADCY9	4132777
4132922	-0.668974	ITU	SAS	ADCY9	4132922
4133013	-1.23446	ITU	SAS	ADCY9	4133013
4133033	2.16116	ITU	SAS	ADCY9	4133033
4133076	-1.28423	ITU	SAS	ADCY9	4133076
4134162	-1.35488	ITU	SAS	ADCY9	4134162
4134199	-0.701413	ITU	SAS	ADCY9	4134199
4134246	-1.25587	ITU	SAS	ADCY9	4134246
4134680	-0.0819849	ITU	SAS	ADCY9	4134680
4135260	1.99562	ITU	SAS	ADCY9	4135260
4135294	-1.17175	ITU	SAS	ADCY9	4135294
4135350	2.05338	ITU	SAS	ADCY9	4135350
4135418	2.05338	ITU	SAS	ADCY9	4135418
4135562	0.724338	ITU	SAS	ADCY9	4135562
4135758	-2.38426	ITU	SAS	ADCY9	4135758
4135789	-0.418817	ITU	SAS	ADCY9	4135789
4135898	-0.825882	ITU	SAS	ADCY9	4135898
4136157	1.09205	ITU	SAS	ADCY9	4136157
4136418	0.922169	ITU	SAS	ADCY9	4136418
4136727	-0.715274	ITU	SAS	ADCY9	4136727
4136871	1.04965	ITU	SAS	ADCY9	4136871
4137262	1.04436	ITU	SAS	ADCY9	4137262
4137771	-0.372608	ITU	SAS	ADCY9	4137771
4137856	-2.02018	ITU	SAS	ADCY9	4137856
4138378	-0.58294	ITU	SAS	ADCY9	4138378
4140038	-0.304126	ITU	SAS	ADCY9	4140038
4140298	-0.516691	ITU	SAS	ADCY9	4140298
4141233	-0.181856	ITU	SAS	ADCY9	4141233
4141277	-0.115128	ITU	SAS	ADCY9	4141277
4141728	0.429166	ITU	SAS	ADCY9	4141728
4144432	0.21366	ITU	SAS	ADCY9	4144432
4144956	-0.207	ITU	SAS	ADCY9	4144956
4145164	-0.599758	ITU	SAS	ADCY9	4145164
4145393	0.0606751	ITU	SAS	ADCY9	4145393
4146101	-0.0246744	ITU	SAS	ADCY9	4146101
4146695	-0.09507	ITU	SAS	ADCY9	4146695
4147394	-0.208137	ITU	SAS	ADCY9	4147394
4147523	-0.429464	ITU	SAS	ADCY9	4147523
4147630	-0.424543	ITU	SAS	ADCY9	4147630
4148297	-0.233745	ITU	SAS	ADCY9	4148297
4148407	1.05303	ITU	SAS	ADCY9	4148407
4148434	-0.260991	ITU	SAS	ADCY9	4148434
4148478	-1.93301	ITU	SAS	ADCY9	4148478
4148689	-0.248202	ITU	SAS	ADCY9	4148689
4149095	-1.96325	ITU	SAS	ADCY9	4149095
4149175	-0.26564	ITU	SAS	ADCY9	4149175
4149324	-2.42328	ITU	SAS	ADCY9	4149324
4150427	-1.19772	ITU	SAS	ADCY9	4150427
4150448	-0.59056	ITU	SAS	ADCY9	4150448
4150530	-0.489433	ITU	SAS	ADCY9	4150530
4150690	-0.489433	ITU	SAS	ADCY9	4150690
4151587	-0.399369	ITU	SAS	ADCY9	4151587
4151597	-1.40668	ITU	SAS	ADCY9	4151597
4152190	-0.171005	ITU	SAS	ADCY9	4152190
4152718	-0.361401	ITU	SAS	ADCY9	4152718
4153206	-0.493357	ITU	SAS	ADCY9	4153206
4153524	-0.381839	ITU	SAS	ADCY9	4153524
4153808	-0.19957	ITU	SAS	ADCY9	4153808
4154338	-0.29129	ITU	SAS	ADCY9	4154338
4154536	-0.113975	ITU	SAS	ADCY9	4154536
4154551	-0.109756	ITU	SAS	ADCY9	4154551
4154851	0.1013	ITU	SAS	ADCY9	4154851
4155082	0.477539	ITU	SAS	ADCY9	4155082
4155419	-0.264074	ITU	SAS	ADCY9	4155419
4155538	-1.49666	ITU	SAS	ADCY9	4155538
4155599	-0.311927	ITU	SAS	ADCY9	4155599
4155763	-0.287351	ITU	SAS	ADCY9	4155763
4156423	0.973524	ITU	SAS	ADCY9	4156423
4156857	-0.1781	ITU	SAS	ADCY9	4156857
4157696	0.468674	ITU	SAS	ADCY9	4157696
4157869	-1.35354	ITU	SAS	ADCY9	4157869
4160316	-0.729819	ITU	SAS	ADCY9	4160316
4160370	-1.27548	ITU	SAS	ADCY9	4160370
4161793	0.238394	ITU	SAS	ADCY9	4161793
4162760	0.338861	ITU	SAS	ADCY9	4162760
4164364	-0.510658	ITU	SAS	ADCY9	4164364
4013467	0.0177944	MXL	AMR	ADCY9	4013467
4014245	0.476497	MXL	AMR	ADCY9	4014245
4014964	0.62452	MXL	AMR	ADCY9	4014964
4015046	-1.10403	MXL	AMR	ADCY9	4015046
4015313	1.59783	MXL	AMR	ADCY9	4015313
4015316	-0.863091	MXL	AMR	ADCY9	4015316
4015507	-0.209369	MXL	AMR	ADCY9	4015507
4015729	0.745496	MXL	AMR	ADCY9	4015729
4016049	-0.201588	MXL	AMR	ADCY9	4016049
4016377	-0.200313	MXL	AMR	ADCY9	4016377
4016676	0.463232	MXL	AMR	ADCY9	4016676
4016943	0.0753255	MXL	AMR	ADCY9	4016943
4017278	0.220546	MXL	AMR	ADCY9	4017278
4017534	0.22094	MXL	AMR	ADCY9	4017534
4017685	0.0744833	MXL	AMR	ADCY9	4017685
4019216	-0.0755146	MXL	AMR	ADCY9	4019216
4019350	-1.02558	MXL	AMR	ADCY9	4019350
4019530	0.316301	MXL	AMR	ADCY9	4019530
4020732	1.13369	MXL	AMR	ADCY9	4020732
4021051	0.501451	MXL	AMR	ADCY9	4021051
4021734	0.502164	MXL	AMR	ADCY9	4021734
4022638	0.498366	MXL	AMR	ADCY9	4022638
4022694	-0.0428419	MXL	AMR	ADCY9	4022694
4022703	0.593017	MXL	AMR	ADCY9	4022703
4023553	-0.581808	MXL	AMR	ADCY9	4023553
4024128	-0.0663616	MXL	AMR	ADCY9	4024128
4024143	0.117979	MXL	AMR	ADCY9	4024143
4025385	-0.725521	MXL	AMR	ADCY9	4025385
4025986	0.0125548	MXL	AMR	ADCY9	4025986
4027291	0.132385	MXL	AMR	ADCY9	4027291
4027423	-0.719417	MXL	AMR	ADCY9	4027423
4027605	-0.799145	MXL	AMR	ADCY9	4027605
4027688	-0.799145	MXL	AMR	ADCY9	4027688
4027749	-0.299917	MXL	AMR	ADCY9	4027749
4028039	0.361267	MXL	AMR	ADCY9	4028039
4028060	-0.204978	MXL	AMR	ADCY9	4028060
4028145	1.09283	MXL	AMR	ADCY9	4028145
4028417	0.880624	MXL	AMR	ADCY9	4028417
4028866	0.312551	MXL	AMR	ADCY9	4028866
4028877	-0.218557	MXL	AMR	ADCY9	4028877
4029577	-0.551382	MXL	AMR	ADCY9	4029577
4030658	-0.192176	MXL	AMR	ADCY9	4030658
4030795	-0.682666	MXL	AMR	ADCY9	4030795
4031205	-0.22041	MXL	AMR	ADCY9	4031205
4031348	-0.171393	MXL	AMR	ADCY9	4031348
4031794	0.601868	MXL	AMR	ADCY9	4031794
4031933	-0.00510609	MXL	AMR	ADCY9	4031933
4032489	0.763211	MXL	AMR	ADCY9	4032489
4032581	0.885798	MXL	AMR	ADCY9	4032581
4032716	0.781825	MXL	AMR	ADCY9	4032716
4033012	-0.670031	MXL	AMR	ADCY9	4033012
4033097	0.369839	MXL	AMR	ADCY9	4033097
4033436	0.666104	MXL	AMR	ADCY9	4033436
4033522	0.842658	MXL	AMR	ADCY9	4033522
4033751	0.468522	MXL	AMR	ADCY9	4033751
4033987	-0.497082	MXL	AMR	ADCY9	4033987
4034001	0.89318	MXL	AMR	ADCY9	4034001
4034067	0.591073	MXL	AMR	ADCY9	4034067
4034641	-0.452008	MXL	AMR	ADCY9	4034641
4035068	-0.0933981	MXL	AMR	ADCY9	4035068
4035166	-0.151114	MXL	AMR	ADCY9	4035166
4035366	0.500334	MXL	AMR	ADCY9	4035366
4035432	-0.214491	MXL	AMR	ADCY9	4035432
4035499	0.490869	MXL	AMR	ADCY9	4035499
4035583	0.346525	MXL	AMR	ADCY9	4035583
4035735	-0.0826834	MXL	AMR	ADCY9	4035735
4035897	0.190414	MXL	AMR	ADCY9	4035897
4036067	-0.207612	MXL	AMR	ADCY9	4036067
4036155	-0.287775	MXL	AMR	ADCY9	4036155
4036286	0.424301	MXL	AMR	ADCY9	4036286
4036338	-0.254467	MXL	AMR	ADCY9	4036338
4036608	0.43704	MXL	AMR	ADCY9	4036608
4037038	-0.0259268	MXL	AMR	ADCY9	4037038
4037394	-1.10072	MXL	AMR	ADCY9	4037394
4037525	-0.245037	MXL	AMR	ADCY9	4037525
4037568	0.267981	MXL	AMR	ADCY9	4037568
4037918	-1.42281	MXL	AMR	ADCY9	4037918
4038040	0.0616799	MXL	AMR	ADCY9	4038040
4038359	0.516625	MXL	AMR	ADCY9	4038359
4038387	0.510984	MXL	AMR	ADCY9	4038387
4038480	-0.0772575	MXL	AMR	ADCY9	4038480
4038906	0.0676923	MXL	AMR	ADCY9	4038906
4038952	-0.167157	MXL	AMR	ADCY9	4038952
4039351	0.251099	MXL	AMR	ADCY9	4039351
4039379	0.385263	MXL	AMR	ADCY9	4039379
4039383	0.923733	MXL	AMR	ADCY9	4039383
4039593	0.329685	MXL	AMR	ADCY9	4039593
4039968	-0.862442	MXL	AMR	ADCY9	4039968
4040192	-0.167207	MXL	AMR	ADCY9	4040192
4040219	0.195268	MXL	AMR	ADCY9	4040219
4040360	0.516694	MXL	AMR	ADCY9	4040360
4041760	-0.37058	MXL	AMR	ADCY9	4041760
4041995	0.151748	MXL	AMR	ADCY9	4041995
4042449	1.11162	MXL	AMR	ADCY9	4042449
4042470	-0.717337	MXL	AMR	ADCY9	4042470
4042810	-1.2796	MXL	AMR	ADCY9	4042810
4043011	-0.303631	MXL	AMR	ADCY9	4043011
4043175	0.651966	MXL	AMR	ADCY9	4043175
4043241	0.0775058	MXL	AMR	ADCY9	4043241
4043980	0.564192	MXL	AMR	ADCY9	4043980
4044038	0.294002	MXL	AMR	ADCY9	4044038
4044803	0.319087	MXL	AMR	ADCY9	4044803
4045272	1.0053	MXL	AMR	ADCY9	4045272
4045367	-0.47721	MXL	AMR	ADCY9	4045367
4045499	1.08533	MXL	AMR	ADCY9	4045499
4045687	1.15694	MXL	AMR	ADCY9	4045687
4046570	-1.07038	MXL	AMR	ADCY9	4046570
4046952	0.727366	MXL	AMR	ADCY9	4046952
4047118	0.378007	MXL	AMR	ADCY9	4047118
4047217	0.855694	MXL	AMR	ADCY9	4047217
4047746	0.258278	MXL	AMR	ADCY9	4047746
4047804	0.351884	MXL	AMR	ADCY9	4047804
4048020	0.611011	MXL	AMR	ADCY9	4048020
4048218	0.26069	MXL	AMR	ADCY9	4048218
4048602	-0.0994933	MXL	AMR	ADCY9	4048602
4048634	0.224181	MXL	AMR	ADCY9	4048634
4049365	-0.33052	MXL	AMR	ADCY9	4049365
4049439	-0.369145	MXL	AMR	ADCY9	4049439
4049840	0.251416	MXL	AMR	ADCY9	4049840
4050383	-0.136797	MXL	AMR	ADCY9	4050383
4051261	0.661731	MXL	AMR	ADCY9	4051261
4051513	0.647657	MXL	AMR	ADCY9	4051513
4052345	-0.294343	MXL	AMR	ADCY9	4052345
4052486	-0.375999	MXL	AMR	ADCY9	4052486
4052717	-0.107768	MXL	AMR	ADCY9	4052717
4053570	-0.105571	MXL	AMR	ADCY9	4053570
4054690	-0.0188174	MXL	AMR	ADCY9	4054690
4055431	-0.553487	MXL	AMR	ADCY9	4055431
4056927	-0.409159	MXL	AMR	ADCY9	4056927
4057133	0.0992926	MXL	AMR	ADCY9	4057133
4057603	-0.809344	MXL	AMR	ADCY9	4057603
4057637	0.176891	MXL	AMR	ADCY9	4057637
4057707	-1.01738	MXL	AMR	ADCY9	4057707
4057895	-0.0781248	MXL	AMR	ADCY9	4057895
4058769	-0.396701	MXL	AMR	ADCY9	4058769
4059439	-0.127894	MXL	AMR	ADCY9	4059439
4060301	-0.402632	MXL	AMR	ADCY9	4060301
4060335	-0.0920608	MXL	AMR	ADCY9	4060335
4060661	0.259629	MXL	AMR	ADCY9	4060661
4060980	0.259929	MXL	AMR	ADCY9	4060980
4061616	-0.376015	MXL	AMR	ADCY9	4061616
4062436	0.110648	MXL	AMR	ADCY9	4062436
4062592	0.110648	MXL	AMR	ADCY9	4062592
4063551	-0.545685	MXL	AMR	ADCY9	4063551
4063716	-0.315036	MXL	AMR	ADCY9	4063716
4064326	0.426144	MXL	AMR	ADCY9	4064326
4064339	-0.928622	MXL	AMR	ADCY9	4064339
4064368	-1.05001	MXL	AMR	ADCY9	4064368
4064798	-0.441482	MXL	AMR	ADCY9	4064798
4064996	-0.889258	MXL	AMR	ADCY9	4064996
4065065	-0.100453	MXL	AMR	ADCY9	4065065
4065412	-0.695478	MXL	AMR	ADCY9	4065412
4065495	-0.994535	MXL	AMR	ADCY9	4065495
4065583	-0.321394	MXL	AMR	ADCY9	4065583
4065613	-1.17065	MXL	AMR	ADCY9	4065613
4065677	0.804283	MXL	AMR	ADCY9	4065677
4065736	0.645921	MXL	AMR	ADCY9	4065736
4065992	0.803926	MXL	AMR	ADCY9	4065992
4066061	0.100422	MXL	AMR	ADCY9	4066061
4066191	-0.597781	MXL	AMR	ADCY9	4066191
4066435	-0.39241	MXL	AMR	ADCY9	4066435
4067078	-0.687866	MXL	AMR	ADCY9	4067078
4067079	-0.687866	MXL	AMR	ADCY9	4067079
4067080	-0.687866	MXL	AMR	ADCY9	4067080
4067517	-0.80811	MXL	AMR	ADCY9	4067517
4067518	-0.80811	MXL	AMR	ADCY9	4067518
4067519	-0.80811	MXL	AMR	ADCY9	4067519
4067528	-0.857151	MXL	AMR	ADCY9	4067528
4068237	-0.547742	MXL	AMR	ADCY9	4068237
4068342	-0.819879	MXL	AMR	ADCY9	4068342
4068374	-0.207478	MXL	AMR	ADCY9	4068374
4068563	-0.267894	MXL	AMR	ADCY9	4068563
4069844	-0.509852	MXL	AMR	ADCY9	4069844
4069987	-0.811816	MXL	AMR	ADCY9	4069987
4070085	0.0073282	MXL	AMR	ADCY9	4070085
4070333	-0.739438	MXL	AMR	ADCY9	4070333
4070433	-0.592924	MXL	AMR	ADCY9	4070433
4071929	1.05675	MXL	AMR	ADCY9	4071929
4073152	0.43736	MXL	AMR	ADCY9	4073152
4073670	-0.300518	MXL	AMR	ADCY9	4073670
4074304	-0.0762361	MXL	AMR	ADCY9	4074304
4074908	-0.00281521	MXL	AMR	ADCY9	4074908
4075152	0.631379	MXL	AMR	ADCY9	4075152
4075912	-0.393264	MXL	AMR	ADCY9	4075912
4076047	-0.353665	MXL	AMR	ADCY9	4076047
4076094	-0.387656	MXL	AMR	ADCY9	4076094
4076136	0.333254	MXL	AMR	ADCY9	4076136
4076539	-0.112785	MXL	AMR	ADCY9	4076539
4076596	-0.667682	MXL	AMR	ADCY9	4076596
4076676	0.286613	MXL	AMR	ADCY9	4076676
4076752	-0.18426	MXL	AMR	ADCY9	4076752
4076830	0.817027	MXL	AMR	ADCY9	4076830
4077138	1.09272	MXL	AMR	ADCY9	4077138
4077178	1.21945	MXL	AMR	ADCY9	4077178
4077316	0.939848	MXL	AMR	ADCY9	4077316
4077442	0.180857	MXL	AMR	ADCY9	4077442
4077818	0.472035	MXL	AMR	ADCY9	4077818
4078513	1.7049	MXL	AMR	ADCY9	4078513
4078744	0.647143	MXL	AMR	ADCY9	4078744
4079616	0.511972	MXL	AMR	ADCY9	4079616
4083361	-0.322851	MXL	AMR	ADCY9	4083361
4086861	-0.0687862	MXL	AMR	ADCY9	4086861
4087512	0.71078	MXL	AMR	ADCY9	4087512
4087976	-0.0797706	MXL	AMR	ADCY9	4087976
4088191	-0.360682	MXL	AMR	ADCY9	4088191
4089074	0.927596	MXL	AMR	ADCY9	4089074
4089231	0.952239	MXL	AMR	ADCY9	4089231
4091808	0.170654	MXL	AMR	ADCY9	4091808
4092145	0.267768	MXL	AMR	ADCY9	4092145
4092146	-0.822306	MXL	AMR	ADCY9	4092146
4093048	1.3855	MXL	AMR	ADCY9	4093048
4093287	0.0741614	MXL	AMR	ADCY9	4093287
4094328	0.0615069	MXL	AMR	ADCY9	4094328
4094479	1.03618	MXL	AMR	ADCY9	4094479
4094794	0.070118	MXL	AMR	ADCY9	4094794
4095732	-0.104018	MXL	AMR	ADCY9	4095732
4095821	0.974097	MXL	AMR	ADCY9	4095821
4095822	0.974097	MXL	AMR	ADCY9	4095822
4096394	-0.289242	MXL	AMR	ADCY9	4096394
4096511	1.21199	MXL	AMR	ADCY9	4096511
4097222	-0.0904733	MXL	AMR	ADCY9	4097222
4099001	-1.38947	MXL	AMR	ADCY9	4099001
4100900	-0.353467	MXL	AMR	ADCY9	4100900
4102450	-0.376194	MXL	AMR	ADCY9	4102450
4103871	-1.26084	MXL	AMR	ADCY9	4103871
4104299	-1.30579	MXL	AMR	ADCY9	4104299
4104512	0.582974	MXL	AMR	ADCY9	4104512
4104586	-0.0422137	MXL	AMR	ADCY9	4104586
4106786	-0.416721	MXL	AMR	ADCY9	4106786
4106788	-0.172606	MXL	AMR	ADCY9	4106788
4106789	1.09855	MXL	AMR	ADCY9	4106789
4107142	-0.328267	MXL	AMR	ADCY9	4107142
4107990	-0.299738	MXL	AMR	ADCY9	4107990
4108115	1.88708	MXL	AMR	ADCY9	4108115
4108907	-1.09491	MXL	AMR	ADCY9	4108907
4109409	-1.13482	MXL	AMR	ADCY9	4109409
4109534	0.750313	MXL	AMR	ADCY9	4109534
4109594	-0.425733	MXL	AMR	ADCY9	4109594
4109664	-0.425733	MXL	AMR	ADCY9	4109664
4110036	1.3363	MXL	AMR	ADCY9	4110036
4110193	-0.719081	MXL	AMR	ADCY9	4110193
4111525	-0.427528	MXL	AMR	ADCY9	4111525
4113236	-0.439046	MXL	AMR	ADCY9	4113236
4114709	1.75685	MXL	AMR	ADCY9	4114709
4115028	-0.542051	MXL	AMR	ADCY9	4115028
4115493	0.869701	MXL	AMR	ADCY9	4115493
4118391	0.901111	MXL	AMR	ADCY9	4118391
